subject_slug,topic_id,question_count,difficulty_mix,source_layers,source_files
igcse-mathematics-0580,A4,28,C:4|F:6|S:18,"items,qa-question-level",items/A-round2.md;items/A4-items.md;items/final-push.md;qa-question-level/A4-graphs-q01.md;qa-question-level/A4-graphs-q02.md;qa-question-level/A4-graphs-q03.md;qa-question-level/A4-graphs-q04.md;qa-question-level/A4-graphs-q05.md;qa-question-level/A4-graphs-q06.md;qa-question-level/A4-graphs-q07.md;qa-question-level/A4-graphs-q08.md;qa-question-level/A4-graphs-q09.md;qa-question-level/A4-graphs-q10.md;qa-question-level/A4-graphs-q11.md;qa-question-level/A4-graphs-q12.md;qa-question-level/A4-graphs-q13.md;qa-question-level/A4-graphs-q14.md
igcse-mathematics-0580,A5,22,C:6|S:16,"items,qa-question-level",items/A-round2.md;items/A5-items.md;qa-question-level/A5-simultaneous-equations-q01.md;qa-question-level/A5-simultaneous-equations-q02.md;qa-question-level/A5-simultaneous-equations-q03.md;qa-question-level/A5-simultaneous-equations-q04.md;qa-question-level/A5-simultaneous-equations-q05.md;qa-question-level/A5-simultaneous-equations-q06.md;qa-question-level/A5-simultaneous-equations-q07.md;qa-question-level/A5-simultaneous-equations-q08.md;qa-question-level/A5-simultaneous-equations-q09.md;qa-question-level/A5-simultaneous-equations-q10.md;qa-question-level/A5-simultaneous-equations-q11.md
igcse-mathematics-0580,A6,26,C:4|F:4|S:18,"items,qa-question-level",items/A-round2.md;items/A6-items.md;qa-question-level/A6-quadratic-equations-factorisation-q01.md;qa-question-level/A6-quadratic-equations-factorisation-q02.md;qa-question-level/A6-quadratic-equations-factorisation-q03.md;qa-question-level/A6-quadratic-equations-factorisation-q04.md;qa-question-level/A6-quadratic-equations-factorisation-q05.md;qa-question-level/A6-quadratic-equations-factorisation-q06.md;qa-question-level/A6-quadratic-equations-factorisation-q07.md;qa-question-level/A6-quadratic-equations-factorisation-q08.md;qa-question-level/A6-quadratic-equations-factorisation-q09.md;qa-question-level/A6-quadratic-equations-factorisation-q10.md;qa-question-level/A6-quadratic-equations-factorisation-q11.md;qa-question-level/A6-quadratic-equations-factorisation-q12.md;qa-question-level/A6-quadratic-equations-factorisation-q13.md
igcse-mathematics-0580,G1,24,C:4|F:6|S:14,"items,qa-question-level",items/G-round2.md;items/G1-items.md;items/final-push.md;qa-question-level/G1-geometrical-terms-symmetry-q01.md;qa-question-level/G1-geometrical-terms-symmetry-q02.md;qa-question-level/G1-geometrical-terms-symmetry-q03.md;qa-question-level/G1-geometrical-terms-symmetry-q04.md;qa-question-level/G1-geometrical-terms-symmetry-q05.md;qa-question-level/G1-geometrical-terms-symmetry-q06.md;qa-question-level/G1-geometrical-terms-symmetry-q07.md;qa-question-level/G1-geometrical-terms-symmetry-q08.md;qa-question-level/G1-geometrical-terms-symmetry-q09.md;qa-question-level/G1-geometrical-terms-symmetry-q10.md;qa-question-level/G1-geometrical-terms-symmetry-q11.md;qa-question-level/G1-geometrical-terms-symmetry-q12.md
igcse-mathematics-0580,G2,18,C:2|F:4|S:12,"items,qa-question-level",items/G-round2.md;items/G2-items.md;qa-question-level/G2-geometrical-constructions-q01.md;qa-question-level/G2-geometrical-constructions-q02.md;qa-question-level/G2-geometrical-constructions-q03.md;qa-question-level/G2-geometrical-constructions-q04.md;qa-question-level/G2-geometrical-constructions-q05.md;qa-question-level/G2-geometrical-constructions-q06.md;qa-question-level/G2-geometrical-constructions-q07.md;qa-question-level/G2-geometrical-constructions-q08.md;qa-question-level/G2-geometrical-constructions-q09.md
igcse-mathematics-0580,G3,24,C:4|F:4|S:16,"items,qa-question-level",items/G-round2.md;items/G3-items.md;items/final-push.md;qa-question-level/G3-angle-properties-q01.md;qa-question-level/G3-angle-properties-q02.md;qa-question-level/G3-angle-properties-q03.md;qa-question-level/G3-angle-properties-q04.md;qa-question-level/G3-angle-properties-q05.md;qa-question-level/G3-angle-properties-q06.md;qa-question-level/G3-angle-properties-q07.md;qa-question-level/G3-angle-properties-q08.md;qa-question-level/G3-angle-properties-q09.md;qa-question-level/G3-angle-properties-q10.md;qa-question-level/G3-angle-properties-q11.md;qa-question-level/G3-angle-properties-q12.md
igcse-mathematics-0580,G4,22,C:4|S:18,"items,qa-question-level",items/G-round2.md;items/G4-items.md;qa-question-level/G4-circle-theorems-q01.md;qa-question-level/G4-circle-theorems-q02.md;qa-question-level/G4-circle-theorems-q03.md;qa-question-level/G4-circle-theorems-q04.md;qa-question-level/G4-circle-theorems-q05.md;qa-question-level/G4-circle-theorems-q06.md;qa-question-level/G4-circle-theorems-q07.md;qa-question-level/G4-circle-theorems-q08.md;qa-question-level/G4-circle-theorems-q09.md;qa-question-level/G4-circle-theorems-q10.md;qa-question-level/G4-circle-theorems-q11.md
igcse-mathematics-0580,G5,24,C:4|F:4|S:16,"items,qa-question-level",items/G-round2.md;items/G5-items.md;items/final-push.md;qa-question-level/G5-transformations-vectors-q01.md;qa-question-level/G5-transformations-vectors-q02.md;qa-question-level/G5-transformations-vectors-q03.md;qa-question-level/G5-transformations-vectors-q04.md;qa-question-level/G5-transformations-vectors-q05.md;qa-question-level/G5-transformations-vectors-q06.md;qa-question-level/G5-transformations-vectors-q07.md;qa-question-level/G5-transformations-vectors-q08.md;qa-question-level/G5-transformations-vectors-q09.md;qa-question-level/G5-transformations-vectors-q10.md;qa-question-level/G5-transformations-vectors-q11.md;qa-question-level/G5-transformations-vectors-q12.md
igcse-mathematics-0580,G6,22,C:4|F:4|S:14,"items,qa-question-level",items/G-round2.md;items/G6-items.md;qa-question-level/G6-similarity-congruence-q01.md;qa-question-level/G6-similarity-congruence-q02.md;qa-question-level/G6-similarity-congruence-q03.md;qa-question-level/G6-similarity-congruence-q04.md;qa-question-level/G6-similarity-congruence-q05.md;qa-question-level/G6-similarity-congruence-q06.md;qa-question-level/G6-similarity-congruence-q07.md;qa-question-level/G6-similarity-congruence-q08.md;qa-question-level/G6-similarity-congruence-q09.md;qa-question-level/G6-similarity-congruence-q10.md;qa-question-level/G6-similarity-congruence-q11.md
igcse-mathematics-0580,M1,26,C:4|F:4|S:18,"items,qa-question-level",items/M-round2.md;items/M1-items.md;items/final-push.md;qa-question-level/M1-area-perimeter-q01.md;qa-question-level/M1-area-perimeter-q02.md;qa-question-level/M1-area-perimeter-q03.md;qa-question-level/M1-area-perimeter-q04.md;qa-question-level/M1-area-perimeter-q05.md;qa-question-level/M1-area-perimeter-q06.md;qa-question-level/M1-area-perimeter-q07.md;qa-question-level/M1-area-perimeter-q08.md;qa-question-level/M1-area-perimeter-q09.md;qa-question-level/M1-area-perimeter-q10.md;qa-question-level/M1-area-perimeter-q11.md;qa-question-level/M1-area-perimeter-q12.md;qa-question-level/M1-area-perimeter-q13.md
igcse-mathematics-0580,M2,26,C:6|F:2|S:18,"items,qa-question-level",items/M-round2.md;items/M2-items.md;items/final-push.md;qa-question-level/M2-volume-surface-area-q01.md;qa-question-level/M2-volume-surface-area-q02.md;qa-question-level/M2-volume-surface-area-q03.md;qa-question-level/M2-volume-surface-area-q04.md;qa-question-level/M2-volume-surface-area-q05.md;qa-question-level/M2-volume-surface-area-q06.md;qa-question-level/M2-volume-surface-area-q07.md;qa-question-level/M2-volume-surface-area-q08.md;qa-question-level/M2-volume-surface-area-q09.md;qa-question-level/M2-volume-surface-area-q10.md;qa-question-level/M2-volume-surface-area-q11.md;qa-question-level/M2-volume-surface-area-q12.md;qa-question-level/M2-volume-surface-area-q13.md
igcse-mathematics-0580,N1,28,C:2|F:10|S:16,"items,qa-question-level",items/N-round2.md;items/N1-items.md;items/N1-prototypes.md;items/final-push.md;qa-question-level/N1-number-types-sequences-q01.md;qa-question-level/N1-number-types-sequences-q02.md;qa-question-level/N1-number-types-sequences-q03.md;qa-question-level/N1-number-types-sequences-q04.md;qa-question-level/N1-number-types-sequences-q05.md;qa-question-level/N1-number-types-sequences-q06.md;qa-question-level/N1-number-types-sequences-q07.md;qa-question-level/N1-number-types-sequences-q08.md;qa-question-level/N1-number-types-sequences-q09.md;qa-question-level/N1-number-types-sequences-q10.md;qa-question-level/N1-number-types-sequences-q11.md;qa-question-level/N1-number-types-sequences-q12.md;qa-question-level/N1-number-types-sequences-q13.md;qa-question-level/N1-number-types-sequences-q14.md
igcse-mathematics-0580,N2,24,C:6|F:6|S:12,"items,qa-question-level",items/N-round2.md;items/N2-items.md;items/N2-prototypes.md;qa-question-level/N2-directed-numbers-q01.md;qa-question-level/N2-directed-numbers-q02.md;qa-question-level/N2-directed-numbers-q03.md;qa-question-level/N2-directed-numbers-q04.md;qa-question-level/N2-directed-numbers-q05.md;qa-question-level/N2-directed-numbers-q06.md;qa-question-level/N2-directed-numbers-q07.md;qa-question-level/N2-directed-numbers-q08.md;qa-question-level/N2-directed-numbers-q09.md;qa-question-level/N2-directed-numbers-q10.md;qa-question-level/N2-directed-numbers-q11.md;qa-question-level/N2-directed-numbers-q12.md
igcse-mathematics-0580,N3,24,C:2|F:6|S:16,"items,qa-question-level",items/N-round2.md;items/N3-items.md;qa-question-level/N3-fractions-decimals-percentages-q01.md;qa-question-level/N3-fractions-decimals-percentages-q02.md;qa-question-level/N3-fractions-decimals-percentages-q03.md;qa-question-level/N3-fractions-decimals-percentages-q04.md;qa-question-level/N3-fractions-decimals-percentages-q05.md;qa-question-level/N3-fractions-decimals-percentages-q06.md;qa-question-level/N3-fractions-decimals-percentages-q07.md;qa-question-level/N3-fractions-decimals-percentages-q08.md;qa-question-level/N3-fractions-decimals-percentages-q09.md;qa-question-level/N3-fractions-decimals-percentages-q10.md;qa-question-level/N3-fractions-decimals-percentages-q11.md;qa-question-level/N3-fractions-decimals-percentages-q12.md
igcse-mathematics-0580,N4,24,C:2|F:4|S:18,"items,qa-question-level",items/N-round2.md;items/N4-items.md;items/final-push.md;qa-question-level/N4-standard-form-bounds-q01.md;qa-question-level/N4-standard-form-bounds-q02.md;qa-question-level/N4-standard-form-bounds-q03.md;qa-question-level/N4-standard-form-bounds-q04.md;qa-question-level/N4-standard-form-bounds-q05.md;qa-question-level/N4-standard-form-bounds-q06.md;qa-question-level/N4-standard-form-bounds-q07.md;qa-question-level/N4-standard-form-bounds-q08.md;qa-question-level/N4-standard-form-bounds-q09.md;qa-question-level/N4-standard-form-bounds-q10.md;qa-question-level/N4-standard-form-bounds-q11.md;qa-question-level/N4-standard-form-bounds-q12.md
igcse-mathematics-0580,N5,22,C:2|F:4|S:16,"items,qa-question-level",items/N-round2.md;items/N5-items.md;qa-question-level/N5-ratio-proportion-rate-q01.md;qa-question-level/N5-ratio-proportion-rate-q02.md;qa-question-level/N5-ratio-proportion-rate-q03.md;qa-question-level/N5-ratio-proportion-rate-q04.md;qa-question-level/N5-ratio-proportion-rate-q05.md;qa-question-level/N5-ratio-proportion-rate-q06.md;qa-question-level/N5-ratio-proportion-rate-q07.md;qa-question-level/N5-ratio-proportion-rate-q08.md;qa-question-level/N5-ratio-proportion-rate-q09.md;qa-question-level/N5-ratio-proportion-rate-q10.md;qa-question-level/N5-ratio-proportion-rate-q11.md
igcse-mathematics-0580,N6,22,C:4|F:4|S:14,"items,qa-question-level",items/N-round2.md;items/N6-items.md;qa-question-level/N6-money-finance-indices-surds-q01.md;qa-question-level/N6-money-finance-indices-surds-q02.md;qa-question-level/N6-money-finance-indices-surds-q03.md;qa-question-level/N6-money-finance-indices-surds-q04.md;qa-question-level/N6-money-finance-indices-surds-q05.md;qa-question-level/N6-money-finance-indices-surds-q06.md;qa-question-level/N6-money-finance-indices-surds-q07.md;qa-question-level/N6-money-finance-indices-surds-q08.md;qa-question-level/N6-money-finance-indices-surds-q09.md;qa-question-level/N6-money-finance-indices-surds-q10.md;qa-question-level/N6-money-finance-indices-surds-q11.md
igcse-mathematics-0580,S1,26,C:4|F:6|S:16,"items,qa-question-level",items/S-round2.md;items/S1-items.md;items/final-push.md;qa-question-level/S1-data-collection-averages-q01.md;qa-question-level/S1-data-collection-averages-q02.md;qa-question-level/S1-data-collection-averages-q03.md;qa-question-level/S1-data-collection-averages-q04.md;qa-question-level/S1-data-collection-averages-q05.md;qa-question-level/S1-data-collection-averages-q06.md;qa-question-level/S1-data-collection-averages-q07.md;qa-question-level/S1-data-collection-averages-q08.md;qa-question-level/S1-data-collection-averages-q09.md;qa-question-level/S1-data-collection-averages-q10.md;qa-question-level/S1-data-collection-averages-q11.md;qa-question-level/S1-data-collection-averages-q12.md;qa-question-level/S1-data-collection-averages-q13.md
igcse-mathematics-0580,S2,20,C:2|F:2|S:16,"items,qa-question-level",items/S-round2.md;items/S2-items.md;items/final-push.md;qa-question-level/S2-charts-diagrams-q01.md;qa-question-level/S2-charts-diagrams-q02.md;qa-question-level/S2-charts-diagrams-q03.md;qa-question-level/S2-charts-diagrams-q04.md;qa-question-level/S2-charts-diagrams-q05.md;qa-question-level/S2-charts-diagrams-q06.md;qa-question-level/S2-charts-diagrams-q07.md;qa-question-level/S2-charts-diagrams-q08.md;qa-question-level/S2-charts-diagrams-q09.md;qa-question-level/S2-charts-diagrams-q10.md
igcse-mathematics-0580,S3,24,C:4|F:6|S:14,"items,qa-question-level",items/S-round2.md;items/S3-items.md;qa-question-level/S3-probability-fundamentals-q01.md;qa-question-level/S3-probability-fundamentals-q02.md;qa-question-level/S3-probability-fundamentals-q03.md;qa-question-level/S3-probability-fundamentals-q04.md;qa-question-level/S3-probability-fundamentals-q05.md;qa-question-level/S3-probability-fundamentals-q06.md;qa-question-level/S3-probability-fundamentals-q07.md;qa-question-level/S3-probability-fundamentals-q08.md;qa-question-level/S3-probability-fundamentals-q09.md;qa-question-level/S3-probability-fundamentals-q10.md;qa-question-level/S3-probability-fundamentals-q11.md;qa-question-level/S3-probability-fundamentals-q12.md
igcse-mathematics-0580,S4,22,C:6|S:16,"items,qa-question-level",items/S-round2.md;items/S4-items.md;qa-question-level/S4-combined-events-tree-diagrams-q01.md;qa-question-level/S4-combined-events-tree-diagrams-q02.md;qa-question-level/S4-combined-events-tree-diagrams-q03.md;qa-question-level/S4-combined-events-tree-diagrams-q04.md;qa-question-level/S4-combined-events-tree-diagrams-q05.md;qa-question-level/S4-combined-events-tree-diagrams-q06.md;qa-question-level/S4-combined-events-tree-diagrams-q07.md;qa-question-level/S4-combined-events-tree-diagrams-q08.md;qa-question-level/S4-combined-events-tree-diagrams-q09.md;qa-question-level/S4-combined-events-tree-diagrams-q10.md;qa-question-level/S4-combined-events-tree-diagrams-q11.md
igcse-mathematics-0580,T1,24,C:4|F:4|S:16,"items,qa-question-level",items/T-round2.md;items/T1-items.md;qa-question-level/T1-right-angled-trigonometry-q01.md;qa-question-level/T1-right-angled-trigonometry-q02.md;qa-question-level/T1-right-angled-trigonometry-q03.md;qa-question-level/T1-right-angled-trigonometry-q04.md;qa-question-level/T1-right-angled-trigonometry-q05.md;qa-question-level/T1-right-angled-trigonometry-q06.md;qa-question-level/T1-right-angled-trigonometry-q07.md;qa-question-level/T1-right-angled-trigonometry-q08.md;qa-question-level/T1-right-angled-trigonometry-q09.md;qa-question-level/T1-right-angled-trigonometry-q10.md;qa-question-level/T1-right-angled-trigonometry-q11.md;qa-question-level/T1-right-angled-trigonometry-q12.md
igcse-physics-0625,1.1,25,C:6|F:9|S:10,"items,qa,qa-question-level",items/1-1-items.md;items/1-round2-items.md;qa-question-level/Q-1.1-01-mm-to-metres.md;qa-question-level/Q-1.1-02-km-to-cm.md;qa-question-level/Q-1.1-03-vernier-zero-error.md;qa-question-level/Q-1.1-04-micrometer-zero-error.md;qa-question-level/Q-1.1-05-pendulum-period.md;qa-question-level/Q-1.1-06-average-uncertainty.md;qa-question-level/Q-1.1-07-order-lengths.md;qa-question-level/Q-1.1-08-instrument-selection.md;qa-question-level/Q-1.1-09-sphere-corrected-average.md;qa/1-1-physical-quantities-measurement.md
igcse-physics-0625,1.2,24,C:6|F:7|S:11,"items,qa,qa-question-level",items/1-2-items.md;items/1-round2-items.md;qa-question-level/Q-1.2-01-acceleration-calc.md;qa-question-level/Q-1.2-02-cyclist-distance.md;qa-question-level/Q-1.2-03-graph-calc.md;qa-question-level/Q-1.2-04-graph-interpretation.md;qa-question-level/Q-1.2-05-ball-upward.md;qa-question-level/Q-1.2-06-skydiver-motion.md;qa-question-level/Q-1.2-07-speed-vs-velocity.md;qa-question-level/Q-1.2-08-average-speed.md;qa-question-level/Q-1.2-09-multi-stage-journey.md;qa/1-2-speed-velocity-acceleration-graphs.md
igcse-physics-0625,1.3,20,C:6|F:5|S:9,"items,qa-question-level",items/1-3-items.md;items/1-round2-items.md;qa-question-level/Q-1.3-01-speed-after-3s.md;qa-question-level/Q-1.3-02-cliff-height.md;qa-question-level/Q-1.3-03-vacuum-drop.md;qa-question-level/Q-1.3-04-resultant-force.md;qa-question-level/Q-1.3-05-terminal-velocity-def.md;qa-question-level/Q-1.3-06-speed-time-sketch.md;qa-question-level/Q-1.3-07-parachute.md;qa-question-level/Q-1.3-08-ball-multi-calc.md;qa-question-level/Q-1.3-09-two-skydivers.md
igcse-physics-0625,1.4,19,C:6|F:4|S:9,"items,qa-question-level",items/1-4-items.md;items/1-round2-items.md;qa-question-level/Q-1.4-01-weight-calc.md;qa-question-level/Q-1.4-02-astronaut-moon.md;qa-question-level/Q-1.4-03-plumb-line.md;qa-question-level/Q-1.4-04-racing-car-stability.md;qa-question-level/Q-1.4-05-other-planet.md;qa-question-level/Q-1.4-06-mass-vs-weight.md;qa-question-level/Q-1.4-07-balanced-rule.md;qa-question-level/Q-1.4-08-two-planets.md;qa-question-level/Q-1.4-09-seesaw.md
igcse-physics-0625,1.5,20,C:6|F:5|S:9,"items,qa-question-level",items/1-5-items.md;items/1-round2-items.md;qa-question-level/Q-1.5-01-block-density.md;qa-question-level/Q-1.5-02-unit-conversion.md;qa-question-level/Q-1.5-03-displacement-method.md;qa-question-level/Q-1.5-04-float-or-sink.md;qa-question-level/Q-1.5-05-alloy-density.md;qa-question-level/Q-1.5-06-meniscus.md;qa-question-level/Q-1.5-07-floating-fraction.md;qa-question-level/Q-1.5-08-density-bottle.md;qa-question-level/Q-1.5-09-metal-cube-error.md
igcse-physics-0625,2.1,23,C:6|F:7|S:10,"items,qa,qa-question-level",items/2-1-items.md;qa-question-level/Q-2.1-01-force-acceleration.md;qa-question-level/Q-2.1-02-car-force.md;qa-question-level/Q-2.1-03-resultant-box.md;qa-question-level/Q-2.1-04-two-forces.md;qa-question-level/Q-2.1-05-constant-velocity.md;qa-question-level/Q-2.1-06-trolley-time.md;qa-question-level/Q-2.1-07-newton-unit.md;qa-question-level/Q-2.1-08-car-acceleration.md;qa-question-level/Q-2.1-09-perpendicular-forces.md;qa/2-1-mass-weight-density-force-hooke.md
igcse-physics-0625,2.2,23,C:6|F:7|S:10,"items,qa,qa-question-level",items/2-2-items.md;qa-question-level/Q-2.2-01-spring-constant.md;qa-question-level/Q-2.2-02-force-needed.md;qa-question-level/Q-2.2-03-verify-hooke.md;qa-question-level/Q-2.2-04-limit-def.md;qa-question-level/Q-2.2-05-graph-curve.md;qa-question-level/Q-2.2-06-parallel-springs.md;qa-question-level/Q-2.2-07-spring-multi.md;qa-question-level/Q-2.2-08-series-springs.md;qa-question-level/Q-2.2-09-rubber-hysteresis.md;qa/2-2-work-energy-power-resources.md
igcse-physics-0625,2.3,18,C:6|F:4|S:8,"items,qa-question-level",items/2-3-items.md;qa-question-level/Q-2.3-01-work-done.md;qa-question-level/Q-2.3-02-kinetic-car.md;qa-question-level/Q-2.3-03-potential-lift.md;qa-question-level/Q-2.3-04-ball-drop-energy.md;qa-question-level/Q-2.3-05-conservation-def.md;qa-question-level/Q-2.3-06-rollercoaster.md;qa-question-level/Q-2.3-07-friction-heat.md;qa-question-level/Q-2.3-08-pendulum-energy.md;qa-question-level/Q-2.3-09-braking-distance.md
igcse-physics-0625,2.4,18,C:6|F:4|S:8,"items,qa-question-level",items/2-4-items.md;qa-question-level/Q-2.4-01-motor-power.md;qa-question-level/Q-2.4-02-crane-power.md;qa-question-level/Q-2.4-03-efficiency-pct.md;qa-question-level/Q-2.4-04-engine-efficiency.md;qa-question-level/Q-2.4-05-heater-100pct.md;qa-question-level/Q-2.4-06-lifting-speed.md;qa-question-level/Q-2.4-07-pump-efficiency.md;qa-question-level/Q-2.4-08-car-power.md;qa-question-level/Q-2.4-09-escalator.md
igcse-physics-0625,2.5,18,C:6|F:4|S:8,"items,qa-question-level",items/2-5-items.md;qa-question-level/Q-2.5-01-energy-classification.md;qa-question-level/Q-2.5-02-coal-power-station.md;qa-question-level/Q-2.5-03-wind-vs-nuclear.md;qa-question-level/Q-2.5-04-high-voltage-transmission.md;qa-question-level/Q-2.5-05-sun-energy-source.md;qa-question-level/Q-2.5-06-solar-panel-calculation.md;qa-question-level/Q-2.5-07-nuclear-fission-chain.md;qa-question-level/Q-2.5-08-hydroelectric-pumped-storage.md;qa-question-level/Q-2.5-09-energy-mix-analysis.md
igcse-physics-0625,2.6,18,C:6|F:4|S:8,"items,qa-question-level",items/2-6-items.md;qa-question-level/Q-2.6-01-pressure-calculation.md;qa-question-level/Q-2.6-02-depth-pressure.md;qa-question-level/Q-2.6-03-boyles-law.md;qa-question-level/Q-2.6-04-kinetic-model-temperature.md;qa-question-level/Q-2.6-05-manometer.md;qa-question-level/Q-2.6-06-diver-ears.md;qa-question-level/Q-2.6-07-tank-force.md;qa-question-level/Q-2.6-08-boyle-law-verification.md;qa-question-level/Q-2.6-09-balloon-expansion.md
igcse-physics-0625,3.1,19,C:6|F:5|S:8,"items,qa-question-level",items/2-round2-items.md;items/3-1-items.md;qa-question-level/Q-3.1-01-particle-states.md;qa-question-level/Q-3.1-02-gas-pressure-explanation.md;qa-question-level/Q-3.1-03-liquid-vs-solid-shape.md;qa-question-level/Q-3.1-04-brownian-motion.md;qa-question-level/Q-3.1-05-balloon-expansion.md;qa-question-level/Q-3.1-06-density-comparison.md;qa-question-level/Q-3.1-07-state-change-description.md;qa-question-level/Q-3.1-08-diffusion-factors.md;qa-question-level/Q-3.1-09-evaporation-cooling.md
igcse-physics-0625,3.2,19,C:6|F:4|S:9,"items,qa-question-level",items/2-round2-items.md;items/3-2-items.md;qa-question-level/Q-3.2-01-celsius-to-kelvin.md;qa-question-level/Q-3.2-02-thermometer-calibration.md;qa-question-level/Q-3.2-03-thermal-equilibrium.md;qa-question-level/Q-3.2-04-clinical-thermometer-constriction.md;qa-question-level/Q-3.2-05-thermocouple-advantages.md;qa-question-level/Q-3.2-06-narrow-bore-sensitivity.md;qa-question-level/Q-3.2-07-resistance-thermometer.md;qa-question-level/Q-3.2-08-equilibrium-process.md;qa-question-level/Q-3.2-09-bore-error-analysis.md
igcse-physics-0625,3.3,19,C:6|F:5|S:8,"items,qa-question-level",items/2-round2-items.md;items/3-3-items.md;qa-question-level/Q-3.3-01-particle-explanation.md;qa-question-level/Q-3.3-02-bimetallic-strip.md;qa-question-level/Q-3.3-03-expansion-nuisance.md;qa-question-level/Q-3.3-04-expansion-order.md;qa-question-level/Q-3.3-05-glass-cracking.md;qa-question-level/Q-3.3-06-ball-and-hole.md;qa-question-level/Q-3.3-07-alcohol-vs-mercury.md;qa-question-level/Q-3.3-08-cable-slack.md;qa-question-level/Q-3.3-09-stuck-lid.md
igcse-physics-0625,3.4,19,C:6|F:4|S:9,"items,qa-question-level",items/2-round2-items.md;items/3-4-items.md;qa-question-level/Q-3.4-01-metal-conduction.md;qa-question-level/Q-3.4-02-convection-current.md;qa-question-level/Q-3.4-03-solar-panel-black.md;qa-question-level/Q-3.4-04-vacuum-flask.md;qa-question-level/Q-3.4-05-carpet-vs-tile.md;qa-question-level/Q-3.4-06-convection-states.md;qa-question-level/Q-3.4-07-shiny-surfaces.md;qa-question-level/Q-3.4-08-black-vs-white-cooling.md;qa-question-level/Q-3.4-09-cavity-wall.md
igcse-physics-0625,3.5,19,C:6|F:4|S:9,"items,qa-question-level",items/2-round2-items.md;items/3-5-items.md;qa-question-level/Q-3.5-01-water-heating.md;qa-question-level/Q-3.5-02-aluminium-heating.md;qa-question-level/Q-3.5-03-water-coolant.md;qa-question-level/Q-3.5-04-error-analysis.md;qa-question-level/Q-3.5-05-copper-vs-aluminium.md;qa-question-level/Q-3.5-06-oil-heating.md;qa-question-level/Q-3.5-07-experiment-method.md;qa-question-level/Q-3.5-08-heating-time-factors.md;qa-question-level/Q-3.5-09-kettle-boiling.md
igcse-physics-0625,3.6,19,C:6|F:5|S:8,"items,qa-question-level",items/2-round2-items.md;items/3-6-items.md;qa-question-level/Q-3.6-01-evaporation-vs-boiling.md;qa-question-level/Q-3.6-02-ice-melting.md;qa-question-level/Q-3.6-03-heating-curve-plateau.md;qa-question-level/Q-3.6-04-steam-burns.md;qa-question-level/Q-3.6-05-latent-heat-calculation.md;qa-question-level/Q-3.6-06-cooling-curve.md;qa-question-level/Q-3.6-07-partial-melting.md;qa-question-level/Q-3.6-08-sweating-cooling.md;qa-question-level/Q-3.6-09-water-to-steam.md
igcse-physics-0625,4.1,19,C:6|F:4|S:9,"items,qa-question-level",items/3-round2-items.md;items/4-1-items.md;qa-question-level/Q-4.1-01-wave-speed-calculation.md;qa-question-level/Q-4.1-02-frequency-from-period.md;qa-question-level/Q-4.1-03-wave-speed-from-diagram.md;qa-question-level/Q-4.1-04-amplitude-definition.md;qa-question-level/Q-4.1-05-sound-wavelength.md;qa-question-level/Q-4.1-06-energy-transfer.md;qa-question-level/Q-4.1-07-wave-equation-rearrangement.md;qa-question-level/Q-4.1-08-frequency-wavelength-relationship.md;qa-question-level/Q-4.1-09-wave-graph-interpretation.md
igcse-physics-0625,4.2,19,C:6|F:5|S:8,"items,qa-question-level",items/3-round2-items.md;items/4-2-items.md;qa-question-level/Q-4.2-01-wave-classification.md;qa-question-level/Q-4.2-02-particle-vibration-direction.md;qa-question-level/Q-4.2-03-compressions-rarefactions.md;qa-question-level/Q-4.2-04-polarisation-explanation.md;qa-question-level/Q-4.2-05-common-wave-properties.md;qa-question-level/Q-4.2-06-slinky-demonstration.md;qa-question-level/Q-4.2-07-medium-requirement.md;qa-question-level/Q-4.2-08-energy-matter-transfer.md;qa-question-level/Q-4.2-09-compare-contrast-waves.md
igcse-physics-0625,4.3,19,C:6|F:4|S:9,"items,qa-question-level",items/3-round2-items.md;items/4-3-items.md;qa-question-level/Q-4.3-01-law-of-reflection.md;qa-question-level/Q-4.3-02-angle-of-reflection.md;qa-question-level/Q-4.3-03-stick-bent-in-water.md;qa-question-level/Q-4.3-04-deep-to-shallow-water.md;qa-question-level/Q-4.3-05-wavefront-definition.md;qa-question-level/Q-4.3-06-angle-between-rays.md;qa-question-level/Q-4.3-07-periscope-image-position.md;qa-question-level/Q-4.3-08-diffraction-through-gaps.md;qa-question-level/Q-4.3-09-refraction-wavefront-explanation.md
igcse-physics-0625,4.4,19,C:6|F:5|S:8,"items,qa-question-level",items/3-round2-items.md;items/4-4-items.md;qa-question-level/Q-4.4-01-plane-mirror-characteristics.md;qa-question-level/Q-4.4-02-image-distance-calculation.md;qa-question-level/Q-4.4-03-ray-diagram-drawing.md;qa-question-level/Q-4.4-04-periscope-operation.md;qa-question-level/Q-4.4-05-real-vs-virtual-image.md;qa-question-level/Q-4.4-06-mirror-height.md;qa-question-level/Q-4.4-07-clock-mirror.md;qa-question-level/Q-4.4-08-perpendicular-mirrors.md;qa-question-level/Q-4.4-09-no-parallax-method.md
